Time,Settlement Period,Day of Week,Predicted_load
2017-08-02 06:00:00,13.0,2,26640.0
2017-08-02 06:30:00,14.0,2,29527.0
2017-08-02 07:00:00,15.0,2,32902.0
2017-08-02 07:30:00,16.0,2,34772.0
2017-08-02 08:00:00,17.0,2,36391.0
2017-08-02 08:30:00,18.0,2,37321.0
2017-08-02 09:00:00,19.0,2,37842.0
2017-08-02 09:30:00,20.0,2,38093.0
2017-08-02 10:00:00,21.0,2,38049.0
2017-08-02 10:30:00,22.0,2,37918.0
2017-08-02 11:00:00,23.0,2,37914.0
2017-08-02 11:30:00,24.0,2,37836.0
2017-08-02 12:00:00,25.0,2,37996.0
2017-08-02 12:30:00,26.0,2,37719.0
2017-08-02 13:00:00,27.0,2,37378.0
2017-08-02 13:30:00,28.0,2,37040.0
2017-08-02 14:00:00,29.0,2,37092.0
2017-08-02 14:30:00,30.0,2,36957.0
2017-08-02 15:00:00,31.0,2,36563.0
2017-08-02 15:30:00,32.0,2,36642.0
2017-08-02 16:00:00,33.0,2,37081.0
2017-08-02 16:30:00,34.0,2,36770.0
2017-08-02 17:00:00,35.0,2,39332.0
2017-08-02 17:30:00,36.0,2,38109.0
2017-08-02 18:00:00,37.0,2,37727.0
2017-08-02 18:30:00,38.0,2,37408.0
2017-08-02 19:00:00,39.0,2,36816.0
2017-08-02 19:30:00,40.0,2,36129.0
2017-08-02 20:00:00,41.0,2,35464.0
2017-08-02 20:30:00,42.0,2,34699.0
2017-08-02 21:00:00,43.0,2,34504.0
2017-08-02 21:30:00,44.0,2,33947.0
2017-08-02 22:00:00,45.0,2,32723.0
2017-08-02 22:30:00,46.0,2,30711.0
2017-08-02 23:00:00,47.0,2,28057.0
2017-08-02 23:30:00,48.0,2,26297.0
2017-08-03 00:00:00,1.0,3,24474.0
2017-08-03 00:30:00,2.0,3,24465.0
2017-08-03 01:00:00,3.0,3,23459.0
2017-08-03 01:30:00,4.0,3,22456.0
2017-08-03 02:00:00,5.0,3,21746.0
2017-08-03 02:30:00,6.0,3,21477.0
2017-08-03 03:00:00,7.0,3,20883.0
2017-08-03 03:30:00,8.0,3,20971.0
2017-08-03 04:00:00,9.0,3,21321.0
2017-08-03 04:30:00,10.0,3,21396.0
2017-08-03 05:00:00,11.0,3,22060.0
2017-08-03 05:30:00,12.0,3,22998.0
2017-08-03 06:00:00,13.0,3,26408.0
2017-08-03 06:30:00,14.0,3,28850.0
2017-08-03 07:00:00,15.0,3,32260.0
2017-08-03 07:30:00,16.0,3,34136.0
2017-08-03 08:00:00,17.0,3,35536.0
2017-08-03 08:30:00,18.0,3,36347.0
2017-08-03 09:00:00,19.0,3,36779.0
2017-08-03 09:30:00,20.0,3,37026.0
2017-08-03 10:00:00,21.0,3,36790.0
2017-08-03 10:30:00,22.0,3,36802.0
2017-08-03 11:00:00,23.0,3,36391.0
2017-08-03 11:30:00,24.0,3,36359.0
2017-08-03 12:00:00,25.0,3,36249.0
2017-08-03 12:30:00,26.0,3,36221.0
2017-08-03 13:00:00,27.0,3,35726.0
2017-08-03 13:30:00,28.0,3,35635.0
2017-08-03 14:00:00,29.0,3,35549.0
2017-08-03 14:30:00,30.0,3,36101.0
2017-08-03 15:00:00,31.0,3,35086.0
2017-08-03 15:30:00,32.0,3,37229.0
2017-08-03 16:00:00,33.0,3,36767.0
2017-08-03 16:30:00,34.0,3,37088.0
2017-08-03 17:00:00,35.0,3,36439.0
2017-08-03 17:30:00,36.0,3,38171.0
2017-08-03 18:00:00,37.0,3,37508.0
2017-08-03 18:30:00,38.0,3,36952.0
2017-08-03 19:00:00,39.0,3,37200.0
2017-08-03 19:30:00,40.0,3,36409.0
2017-08-03 20:00:00,41.0,3,35977.0
2017-08-03 20:30:00,42.0,3,35078.0
2017-08-03 21:00:00,43.0,3,35084.0
2017-08-03 21:30:00,44.0,3,34523.0
2017-08-03 22:00:00,45.0,3,33138.0
2017-08-03 22:30:00,46.0,3,31453.0
2017-08-03 23:00:00,47.0,3,28602.0
2017-08-03 23:30:00,48.0,3,27180.0
2017-08-04 00:00:00,1.0,4,24753.0
2017-08-04 00:30:00,2.0,4,23085.0
2017-08-04 01:00:00,3.0,4,23038.0
2017-08-04 01:30:00,4.0,4,21817.0
2017-08-04 02:00:00,5.0,4,21139.0
2017-08-04 02:30:00,6.0,4,20736.0
2017-08-04 03:00:00,7.0,4,19993.0
2017-08-04 03:30:00,8.0,4,20005.0
2017-08-04 04:00:00,9.0,4,19930.0
2017-08-04 04:30:00,10.0,4,19946.0
2017-08-04 05:00:00,11.0,4,20281.0
2017-08-04 05:30:00,12.0,4,21146.0
2017-08-04 06:00:00,13.0,4,25047.0
2017-08-04 06:30:00,14.0,4,28278.0
2017-08-04 07:00:00,15.0,4,30031.0
2017-08-04 07:30:00,16.0,4,32320.0
2017-08-04 08:00:00,17.0,4,34774.0
2017-08-04 08:30:00,18.0,4,36094.0
2017-08-04 09:00:00,19.0,4,35825.0
2017-08-04 09:30:00,20.0,4,36018.0
2017-08-04 10:00:00,21.0,4,36152.0
2017-08-04 10:30:00,22.0,4,36509.0
2017-08-04 11:00:00,23.0,4,36674.0
2017-08-04 11:30:00,24.0,4,36841.0
2017-08-04 12:00:00,25.0,4,36942.0
2017-08-04 12:30:00,26.0,4,37153.0
2017-08-04 13:00:00,27.0,4,36959.0
2017-08-04 13:30:00,28.0,4,36787.0
2017-08-04 14:00:00,29.0,4,36548.0
2017-08-04 14:30:00,30.0,4,36385.0
2017-08-04 15:00:00,31.0,4,35902.0
2017-08-04 15:30:00,32.0,4,35774.0
2017-08-04 16:00:00,33.0,4,36010.0
2017-08-04 16:30:00,34.0,4,36620.0
2017-08-04 17:00:00,35.0,4,37056.0
2017-08-04 17:30:00,36.0,4,37089.0
2017-08-04 18:00:00,37.0,4,36821.0
2017-08-04 18:30:00,38.0,4,36494.0
2017-08-04 19:00:00,39.0,4,36076.0
2017-08-04 19:30:00,40.0,4,35470.0
2017-08-04 20:00:00,41.0,4,34636.0
2017-08-04 20:30:00,42.0,4,33932.0
2017-08-04 21:00:00,43.0,4,33697.0
2017-08-04 21:30:00,44.0,4,32991.0
2017-08-04 22:00:00,45.0,4,31709.0
2017-08-04 22:30:00,46.0,4,30306.0
2017-08-04 23:00:00,47.0,4,28021.0
2017-08-04 23:30:00,48.0,4,26636.0
2017-08-05 00:00:00,1.0,5,24646.0
2017-08-05 00:30:00,2.0,5,23429.0
2017-08-05 01:00:00,3.0,5,23340.0
2017-08-05 01:30:00,4.0,5,21638.0
2017-08-05 02:00:00,5.0,5,20541.0
2017-08-05 02:30:00,6.0,5,20137.0
2017-08-05 03:00:00,7.0,5,19823.0
2017-08-05 03:30:00,8.0,5,19621.0
2017-08-05 04:00:00,9.0,5,19537.0
2017-08-05 04:30:00,10.0,5,19392.0
2017-08-05 05:00:00,11.0,5,19260.0
2017-08-05 05:30:00,12.0,5,19527.0
2017-08-05 06:00:00,13.0,5,21720.0
2017-08-05 06:30:00,14.0,5,23252.0
2017-08-05 07:00:00,15.0,5,26247.0
2017-08-05 07:30:00,16.0,5,27752.0
2017-08-05 08:00:00,17.0,5,29805.0
2017-08-05 08:30:00,18.0,5,30917.0
2017-08-05 09:00:00,19.0,5,32114.0
2017-08-05 09:30:00,20.0,5,32552.0
2017-08-05 10:00:00,21.0,5,32938.0
2017-08-05 10:30:00,22.0,5,33403.0
2017-08-05 11:00:00,23.0,5,33530.0
2017-08-05 11:30:00,24.0,5,33315.0
2017-08-05 12:00:00,25.0,5,33139.0
2017-08-05 12:30:00,26.0,5,32878.0
2017-08-05 13:00:00,27.0,5,32198.0
2017-08-05 13:30:00,28.0,5,31484.0
2017-08-05 14:00:00,29.0,5,30969.0
2017-08-05 14:30:00,30.0,5,30646.0
2017-08-05 15:00:00,31.0,5,30863.0
2017-08-05 15:30:00,32.0,5,31077.0
2017-08-05 16:00:00,33.0,5,31584.0
2017-08-05 16:30:00,34.0,5,32171.0
2017-08-05 17:00:00,35.0,5,32809.0
2017-08-05 17:30:00,36.0,5,33059.0
2017-08-05 18:00:00,37.0,5,33635.0
2017-08-05 18:30:00,38.0,5,33329.0
2017-08-05 19:00:00,39.0,5,33073.0
2017-08-05 19:30:00,40.0,5,32650.0
2017-08-05 20:00:00,41.0,5,32299.0
2017-08-05 20:30:00,42.0,5,31974.0
2017-08-05 21:00:00,43.0,5,32085.0
2017-08-05 21:30:00,44.0,5,31630.0
2017-08-05 22:00:00,45.0,5,30713.0
2017-08-05 22:30:00,46.0,5,29459.0
2017-08-05 23:00:00,47.0,5,27499.0
2017-08-05 23:30:00,48.0,5,25971.0
2017-08-06 00:00:00,1.0,6,25049.0
2017-08-06 00:30:00,2.0,6,24282.0
2017-08-06 01:00:00,3.0,6,24146.0
2017-08-06 01:30:00,4.0,6,23159.0
2017-08-06 02:00:00,5.0,6,22352.0
2017-08-06 02:30:00,6.0,6,21578.0
2017-08-06 03:00:00,7.0,6,20416.0
2017-08-06 03:30:00,8.0,6,20331.0
2017-08-06 04:00:00,9.0,6,19743.0
2017-08-06 04:30:00,10.0,6,19472.0
2017-08-06 05:00:00,11.0,6,19236.0
2017-08-06 05:30:00,12.0,6,19158.0
2017-08-06 06:00:00,13.0,6,19779.0
2017-08-06 06:30:00,14.0,6,20321.0
2017-08-06 07:00:00,15.0,6,22217.0
2017-08-06 07:30:00,16.0,6,23873.0
2017-08-06 08:00:00,17.0,6,26436.0
2017-08-06 08:30:00,18.0,6,27795.0
2017-08-06 09:00:00,19.0,6,28482.0
2017-08-06 09:30:00,20.0,6,29362.0
2017-08-06 10:00:00,21.0,6,30231.0
2017-08-06 10:30:00,22.0,6,30910.0
2017-08-06 11:00:00,23.0,6,31656.0
2017-08-06 11:30:00,24.0,6,32138.0
2017-08-06 12:00:00,25.0,6,32535.0
2017-08-06 12:30:00,26.0,6,32783.0
2017-08-06 13:00:00,27.0,6,32042.0
2017-08-06 13:30:00,28.0,6,31426.0
2017-08-06 14:00:00,29.0,6,30857.0
2017-08-06 14:30:00,30.0,6,30451.0
2017-08-06 15:00:00,31.0,6,29938.0
2017-08-06 15:30:00,32.0,6,29717.0
2017-08-06 16:00:00,33.0,6,30402.0
2017-08-06 16:30:00,34.0,6,31082.0
2017-08-06 17:00:00,35.0,6,31726.0
2017-08-06 17:30:00,36.0,6,31877.0
2017-08-06 18:00:00,37.0,6,32278.0
2017-08-06 18:30:00,38.0,6,32316.0
2017-08-06 19:00:00,39.0,6,32184.0
2017-08-06 19:30:00,40.0,6,31820.0
2017-08-06 20:00:00,41.0,6,31762.0
2017-08-06 20:30:00,42.0,6,31679.0
2017-08-06 21:00:00,43.0,6,31973.0
2017-08-06 21:30:00,44.0,6,31629.0
2017-08-06 22:00:00,45.0,6,30834.0
2017-08-06 22:30:00,46.0,6,29248.0
2017-08-06 23:00:00,47.0,6,27170.0
2017-08-06 23:30:00,48.0,6,25725.0
2017-08-07 00:00:00,1.0,0,22712.0
2017-08-07 00:30:00,2.0,0,21714.0
2017-08-07 01:00:00,3.0,0,21686.0
2017-08-07 01:30:00,4.0,0,20234.0
2017-08-07 02:00:00,5.0,0,19565.0
2017-08-07 02:30:00,6.0,0,19299.0
2017-08-07 03:00:00,7.0,0,19104.0
2017-08-07 03:30:00,8.0,0,19116.0
2017-08-07 04:00:00,9.0,0,19359.0
2017-08-07 04:30:00,10.0,0,19360.0
2017-08-07 05:00:00,11.0,0,19773.0
2017-08-07 05:30:00,12.0,0,20990.0
2017-08-07 06:00:00,13.0,0,24915.0
2017-08-07 06:30:00,14.0,0,27424.0
2017-08-07 07:00:00,15.0,0,30431.0
2017-08-07 07:30:00,16.0,0,32065.0
2017-08-07 08:00:00,17.0,0,34724.0
2017-08-07 08:30:00,18.0,0,35387.0
2017-08-07 09:00:00,19.0,0,35404.0
2017-08-07 09:30:00,20.0,0,36105.0
2017-08-07 10:00:00,21.0,0,36260.0
2017-08-07 10:30:00,22.0,0,36272.0
2017-08-07 11:00:00,23.0,0,36609.0
2017-08-07 11:30:00,24.0,0,36947.0
2017-08-07 12:00:00,25.0,0,37289.0
2017-08-07 12:30:00,26.0,0,37162.0
2017-08-07 13:00:00,27.0,0,37037.0
2017-08-07 13:30:00,28.0,0,36921.0
2017-08-07 14:00:00,29.0,0,36580.0
2017-08-07 14:30:00,30.0,0,36306.0
2017-08-07 15:00:00,31.0,0,36600.0
2017-08-07 15:30:00,32.0,0,36333.0
2017-08-07 16:00:00,33.0,0,36818.0
2017-08-07 16:30:00,34.0,0,37824.0
2017-08-07 17:00:00,35.0,0,38156.0
2017-08-07 17:30:00,36.0,0,38090.0
2017-08-07 18:00:00,37.0,0,37735.0
2017-08-07 18:30:00,38.0,0,37393.0
2017-08-07 19:00:00,39.0,0,36801.0
2017-08-07 19:30:00,40.0,0,36040.0
2017-08-07 20:00:00,41.0,0,35399.0
2017-08-07 20:30:00,42.0,0,34718.0
2017-08-07 21:00:00,43.0,0,34829.0
2017-08-07 21:30:00,44.0,0,34143.0
2017-08-07 22:00:00,45.0,0,32962.0
2017-08-07 22:30:00,46.0,0,31156.0
2017-08-07 23:00:00,47.0,0,28672.0
2017-08-07 23:30:00,48.0,0,27217.0
2017-08-08 00:00:00,1.0,1,25563.0
2017-08-08 00:30:00,2.0,1,24555.0
2017-08-08 01:00:00,3.0,1,24521.0
2017-08-08 01:30:00,4.0,1,23672.0
2017-08-08 02:00:00,5.0,1,22808.0
2017-08-08 02:30:00,6.0,1,22356.0
2017-08-08 03:00:00,7.0,1,21805.0
2017-08-08 03:30:00,8.0,1,21764.0
2017-08-08 04:00:00,9.0,1,21872.0
2017-08-08 04:30:00,10.0,1,21844.0
2017-08-08 05:00:00,11.0,1,22991.0
2017-08-08 05:30:00,12.0,1,24072.0
2017-08-08 06:00:00,13.0,1,26873.0
2017-08-08 06:30:00,14.0,1,28968.0
2017-08-08 07:00:00,15.0,1,31878.0
2017-08-08 07:30:00,16.0,1,33519.0
2017-08-08 08:00:00,17.0,1,35055.0
2017-08-08 08:30:00,18.0,1,35710.0
2017-08-08 09:00:00,19.0,1,35039.0
2017-08-08 09:30:00,20.0,1,35457.0
2017-08-08 10:00:00,21.0,1,35435.0
2017-08-08 10:30:00,22.0,1,35506.0
2017-08-08 11:00:00,23.0,1,35507.0
2017-08-08 11:30:00,24.0,1,36060.0
2017-08-08 12:00:00,25.0,1,36402.0
2017-08-08 12:30:00,26.0,1,36399.0
2017-08-08 13:00:00,27.0,1,36298.0
2017-08-08 13:30:00,28.0,1,36031.0
2017-08-08 14:00:00,29.0,1,35898.0
2017-08-08 14:30:00,30.0,1,36021.0
2017-08-08 15:00:00,31.0,1,36173.0
2017-08-08 15:30:00,32.0,1,36151.0
2017-08-08 16:00:00,33.0,1,36590.0
2017-08-08 16:30:00,34.0,1,37223.0
2017-08-08 17:00:00,35.0,1,37727.0
2017-08-08 17:30:00,36.0,1,37932.0
2017-08-08 18:00:00,37.0,1,37528.0
2017-08-08 18:30:00,38.0,1,37029.0
2017-08-08 19:00:00,39.0,1,36259.0
2017-08-08 19:30:00,40.0,1,35451.0
2017-08-08 20:00:00,41.0,1,34785.0
2017-08-08 20:30:00,42.0,1,34099.0
2017-08-08 21:00:00,43.0,1,34071.0
2017-08-08 21:30:00,44.0,1,33421.0
2017-08-08 22:00:00,45.0,1,32201.0
2017-08-08 22:30:00,46.0,1,30596.0
2017-08-08 23:00:00,47.0,1,28610.0
2017-08-08 23:30:00,48.0,1,27151.0
2017-08-09 00:00:00,1.0,2,25185.0
2017-08-09 00:30:00,2.0,2,24201.0
2017-08-09 01:00:00,3.0,2,24145.0
2017-08-09 01:30:00,4.0,2,22911.0
2017-08-09 02:00:00,5.0,2,22633.0
2017-08-09 02:30:00,6.0,2,22315.0
2017-08-09 03:00:00,7.0,2,22090.0
2017-08-09 03:30:00,8.0,2,22167.0
2017-08-09 04:00:00,9.0,2,22003.0
2017-08-09 04:30:00,10.0,2,22247.0
2017-08-09 05:00:00,11.0,2,22749.0
2017-08-09 05:30:00,12.0,2,23428.0
2017-08-09 06:00:00,13.0,2,27087.0
2017-08-09 06:30:00,14.0,2,29146.0
2017-08-09 07:00:00,15.0,2,31720.0
2017-08-09 07:30:00,16.0,2,33567.0
2017-08-09 08:00:00,17.0,2,35337.0
2017-08-09 08:30:00,18.0,2,36079.0
2017-08-09 09:00:00,19.0,2,36428.0
2017-08-09 09:30:00,20.0,2,36521.0
2017-08-09 10:00:00,21.0,2,34513.0
2017-08-09 10:30:00,22.0,2,36719.0
2017-08-09 11:00:00,23.0,2,36995.0
2017-08-09 11:30:00,24.0,2,37222.0
2017-08-09 12:00:00,25.0,2,37461.0
2017-08-09 12:30:00,26.0,2,37336.0
2017-08-09 13:00:00,27.0,2,36969.0
2017-08-09 13:30:00,28.0,2,36685.0
2017-08-09 14:00:00,29.0,2,36767.0
2017-08-09 14:30:00,30.0,2,36725.0
2017-08-09 15:00:00,31.0,2,36320.0
2017-08-09 15:30:00,32.0,2,36657.0
2017-08-09 16:00:00,33.0,2,37002.0
2017-08-09 16:30:00,34.0,2,37690.0
2017-08-09 17:00:00,35.0,2,38121.0
2017-08-09 17:30:00,36.0,2,38188.0
2017-08-09 18:00:00,37.0,2,37997.0
2017-08-09 18:30:00,38.0,2,37687.0
2017-08-09 19:00:00,39.0,2,36903.0
2017-08-09 19:30:00,40.0,2,36022.0
2017-08-09 20:00:00,41.0,2,35552.0
2017-08-09 20:30:00,42.0,2,34908.0
2017-08-09 21:00:00,43.0,2,34842.0
2017-08-09 21:30:00,44.0,2,33849.0
2017-08-09 22:00:00,45.0,2,32265.0
2017-08-09 22:30:00,46.0,2,30729.0
2017-08-09 23:00:00,47.0,2,28501.0
2017-08-09 23:30:00,48.0,2,27075.0
2017-08-10 00:00:00,1.0,3,25658.0
2017-08-10 00:30:00,2.0,3,24629.0
2017-08-10 01:00:00,3.0,3,24685.0
2017-08-10 01:30:00,4.0,3,23208.0
2017-08-10 02:00:00,5.0,3,21667.0
2017-08-10 02:30:00,6.0,3,20820.0
2017-08-10 03:00:00,7.0,3,19711.0
2017-08-10 03:30:00,8.0,3,19430.0
2017-08-10 04:00:00,9.0,3,19470.0
2017-08-10 04:30:00,10.0,3,19492.0
2017-08-10 05:00:00,11.0,3,20128.0
2017-08-10 05:30:00,12.0,3,20965.0
2017-08-10 06:00:00,13.0,3,24837.0
2017-08-10 06:30:00,14.0,3,27445.0
2017-08-10 07:00:00,15.0,3,30772.0
2017-08-10 07:30:00,16.0,3,32608.0
2017-08-10 08:00:00,17.0,3,35093.0
2017-08-10 08:30:00,18.0,3,36012.0
2017-08-10 09:00:00,19.0,3,35929.0
2017-08-10 09:30:00,20.0,3,36491.0
2017-08-10 10:00:00,21.0,3,36706.0
2017-08-10 10:30:00,22.0,3,36944.0
2017-08-10 11:00:00,23.0,3,37224.0
2017-08-10 11:30:00,24.0,3,37392.0
2017-08-10 12:00:00,25.0,3,37594.0
2017-08-10 12:30:00,26.0,3,37378.0
2017-08-10 13:00:00,27.0,3,36984.0
2017-08-10 13:30:00,28.0,3,36897.0
2017-08-10 14:00:00,29.0,3,36898.0
2017-08-10 14:30:00,30.0,3,36822.0
2017-08-10 15:00:00,31.0,3,36278.0
2017-08-10 15:30:00,32.0,3,36216.0
2017-08-10 16:00:00,33.0,3,35483.0
2017-08-10 16:30:00,34.0,3,37925.0
2017-08-10 17:00:00,35.0,3,37071.0
2017-08-10 17:30:00,36.0,3,36935.0
2017-08-10 18:00:00,37.0,3,36841.0
2017-08-10 18:30:00,38.0,3,36440.0
2017-08-10 19:00:00,39.0,3,36049.0
2017-08-10 19:30:00,40.0,3,35586.0
2017-08-10 20:00:00,41.0,3,34985.0
2017-08-10 20:30:00,42.0,3,34746.0
2017-08-10 21:00:00,43.0,3,34740.0
2017-08-10 21:30:00,44.0,3,34049.0
2017-08-10 22:00:00,45.0,3,32709.0
2017-08-10 22:30:00,46.0,3,31023.0
2017-08-10 23:00:00,47.0,3,28680.0
2017-08-10 23:30:00,48.0,3,26035.0
2017-08-11 00:00:00,1.0,4,23990.0
2017-08-11 00:30:00,2.0,4,22872.0
2017-08-11 01:00:00,3.0,4,22905.0
2017-08-11 01:30:00,4.0,4,21630.0
2017-08-11 02:00:00,5.0,4,20688.0
2017-08-11 02:30:00,6.0,4,20124.0
2017-08-11 03:00:00,7.0,4,19815.0
2017-08-11 03:30:00,8.0,4,19788.0
2017-08-11 04:00:00,9.0,4,19844.0
2017-08-11 04:30:00,10.0,4,19915.0
2017-08-11 05:00:00,11.0,4,20308.0
2017-08-11 05:30:00,12.0,4,21285.0
2017-08-11 06:00:00,13.0,4,24914.0
2017-08-11 06:30:00,14.0,4,27605.0
2017-08-11 07:00:00,15.0,4,31090.0
2017-08-11 07:30:00,16.0,4,33375.0
2017-08-11 08:00:00,17.0,4,34526.0
2017-08-11 08:30:00,18.0,4,35652.0
2017-08-11 09:00:00,19.0,4,35561.0
2017-08-11 09:30:00,20.0,4,35862.0
2017-08-11 10:00:00,21.0,4,35761.0
2017-08-11 10:30:00,22.0,4,36179.0
2017-08-11 11:00:00,23.0,4,36491.0
2017-08-11 11:30:00,24.0,4,36824.0
2017-08-11 12:00:00,25.0,4,37089.0
2017-08-11 12:30:00,26.0,4,37042.0
2017-08-11 13:00:00,27.0,4,36813.0
2017-08-11 13:30:00,28.0,4,36729.0
2017-08-11 14:00:00,29.0,4,36375.0
2017-08-11 14:30:00,30.0,4,36155.0
2017-08-11 15:00:00,31.0,4,36368.0
2017-08-11 15:30:00,32.0,4,36027.0
2017-08-11 16:00:00,33.0,4,36112.0
2017-08-11 16:30:00,34.0,4,36516.0
2017-08-11 17:00:00,35.0,4,36588.0
2017-08-11 17:30:00,36.0,4,36295.0
2017-08-11 18:00:00,37.0,4,36194.0
2017-08-11 18:30:00,38.0,4,35975.0
2017-08-11 19:00:00,39.0,4,35571.0
2017-08-11 19:30:00,40.0,4,35043.0
2017-08-11 20:00:00,41.0,4,34589.0
2017-08-11 20:30:00,42.0,4,34088.0
2017-08-11 21:00:00,43.0,4,34377.0
2017-08-11 21:30:00,44.0,4,33753.0
2017-08-11 22:00:00,45.0,4,32190.0
2017-08-11 22:30:00,46.0,4,30434.0
2017-08-11 23:00:00,47.0,4,28757.0
2017-08-11 23:30:00,48.0,4,27435.0
2017-08-12 00:00:00,1.0,5,26117.0
2017-08-12 00:30:00,2.0,5,25165.0
2017-08-12 01:00:00,3.0,5,25114.0
2017-08-12 01:30:00,4.0,5,23788.0
2017-08-12 02:00:00,5.0,5,22042.0
2017-08-12 02:30:00,6.0,5,21564.0
2017-08-12 03:00:00,7.0,5,20866.0
2017-08-12 03:30:00,8.0,5,20673.0
2017-08-12 04:00:00,9.0,5,20501.0
2017-08-12 04:30:00,10.0,5,20491.0
2017-08-12 05:00:00,11.0,5,20577.0
2017-08-12 05:30:00,12.0,5,20739.0
2017-08-12 06:00:00,13.0,5,22545.0
2017-08-12 06:30:00,14.0,5,24307.0
2017-08-12 07:00:00,15.0,5,26309.0
2017-08-12 07:30:00,16.0,5,28095.0
2017-08-12 08:00:00,17.0,5,30087.0
2017-08-12 08:30:00,18.0,5,30876.0
2017-08-12 09:00:00,19.0,5,32587.0
2017-08-12 09:30:00,20.0,5,32192.0
2017-08-12 10:00:00,21.0,5,32329.0
2017-08-12 10:30:00,22.0,5,32591.0
2017-08-12 11:00:00,23.0,5,32836.0
2017-08-12 11:30:00,24.0,5,33087.0
2017-08-12 12:00:00,25.0,5,33310.0
2017-08-12 12:30:00,26.0,5,34342.0
2017-08-12 13:00:00,27.0,5,32086.0
2017-08-12 13:30:00,28.0,5,31549.0
2017-08-12 14:00:00,29.0,5,31176.0
2017-08-12 14:30:00,30.0,5,30548.0
2017-08-12 15:00:00,31.0,5,29584.0
2017-08-12 15:30:00,32.0,5,29436.0
2017-08-12 16:00:00,33.0,5,30074.0
2017-08-12 16:30:00,34.0,5,30639.0
2017-08-12 17:00:00,35.0,5,32526.0
2017-08-12 17:30:00,36.0,5,32386.0
2017-08-12 18:00:00,37.0,5,33127.0
2017-08-12 18:30:00,38.0,5,32718.0
2017-08-12 19:00:00,39.0,5,33115.0
2017-08-12 19:30:00,40.0,5,32010.0
2017-08-12 20:00:00,41.0,5,32037.0
2017-08-12 20:30:00,42.0,5,31170.0
2017-08-12 21:00:00,43.0,5,31903.0
2017-08-12 21:30:00,44.0,5,31258.0
2017-08-12 22:00:00,45.0,5,30430.0
2017-08-12 22:30:00,46.0,5,29210.0
2017-08-12 23:00:00,47.0,5,27244.0
2017-08-12 23:30:00,48.0,5,25915.0
2017-08-13 00:00:00,1.0,6,24832.0
2017-08-13 00:30:00,2.0,6,24026.0
2017-08-13 01:00:00,3.0,6,23979.0
2017-08-13 01:30:00,4.0,6,22759.0
2017-08-13 02:00:00,5.0,6,21324.0
2017-08-13 02:30:00,6.0,6,20776.0
2017-08-13 03:00:00,7.0,6,20003.0
2017-08-13 03:30:00,8.0,6,19870.0
2017-08-13 04:00:00,9.0,6,19229.0
2017-08-13 04:30:00,10.0,6,19270.0
2017-08-13 05:00:00,11.0,6,18941.0
2017-08-13 05:30:00,12.0,6,18816.0
2017-08-13 06:00:00,13.0,6,19489.0
2017-08-13 06:30:00,14.0,6,20455.0
2017-08-13 07:00:00,15.0,6,21743.0
2017-08-13 07:30:00,16.0,6,24023.0
2017-08-13 08:00:00,17.0,6,26860.0
2017-08-13 08:30:00,18.0,6,27953.0
2017-08-13 09:00:00,19.0,6,29340.0
2017-08-13 09:30:00,20.0,6,30326.0
2017-08-13 10:00:00,21.0,6,30871.0
2017-08-13 10:30:00,22.0,6,31210.0
2017-08-13 11:00:00,23.0,6,31448.0
2017-08-13 11:30:00,24.0,6,31660.0
2017-08-13 12:00:00,25.0,6,31732.0
2017-08-13 12:30:00,26.0,6,31757.0
2017-08-13 13:00:00,27.0,6,31231.0
2017-08-13 13:30:00,28.0,6,30621.0
2017-08-13 14:00:00,29.0,6,30215.0
2017-08-13 14:30:00,30.0,6,30057.0
2017-08-13 15:00:00,31.0,6,31109.0
2017-08-13 15:30:00,32.0,6,30605.0
2017-08-13 16:00:00,33.0,6,30866.0
2017-08-13 16:30:00,34.0,6,31518.0
2017-08-13 17:00:00,35.0,6,32601.0
2017-08-13 17:30:00,36.0,6,33117.0
2017-08-13 18:00:00,37.0,6,32888.0
2017-08-13 18:30:00,38.0,6,32632.0
2017-08-13 19:00:00,39.0,6,32492.0
2017-08-13 19:30:00,40.0,6,32306.0
2017-08-13 20:00:00,41.0,6,31987.0
2017-08-13 20:30:00,42.0,6,32029.0
2017-08-13 21:00:00,43.0,6,32264.0
2017-08-13 21:30:00,44.0,6,31363.0
2017-08-13 22:00:00,45.0,6,30457.0
2017-08-13 22:30:00,46.0,6,29029.0
2017-08-13 23:00:00,47.0,6,27200.0
2017-08-13 23:30:00,48.0,6,25845.0
2017-08-14 00:00:00,1.0,0,23147.0
2017-08-14 00:30:00,2.0,0,22191.0
2017-08-14 01:00:00,3.0,0,22180.0
2017-08-14 01:30:00,4.0,0,20834.0
2017-08-14 02:00:00,5.0,0,20569.0
2017-08-14 02:30:00,6.0,0,20248.0
2017-08-14 03:00:00,7.0,0,20137.0
2017-08-14 03:30:00,8.0,0,20181.0
2017-08-14 04:00:00,9.0,0,20347.0
2017-08-14 04:30:00,10.0,0,20547.0
2017-08-14 05:00:00,11.0,0,21537.0
2017-08-14 05:30:00,12.0,0,22432.0
2017-08-14 06:00:00,13.0,0,26603.0
2017-08-14 06:30:00,14.0,0,28876.0
2017-08-14 07:00:00,15.0,0,29837.0
2017-08-14 07:30:00,16.0,0,31286.0
2017-08-14 08:00:00,17.0,0,34995.0
2017-08-14 08:30:00,18.0,0,36195.0
